game_id,season_id,season_type,stad_id,home_team_id,away_team_id,home_score,away_score,home_win,game_date,status
21300005,22013,Regular Season,s023,1610612755,1610612748,114 ,110 ,W,2013/10/30,Ended
21300006,22013,Regular Season,s028,1610612761,1610612738,93 ,87 ,W,2013/10/30,Ended
21300007,22013,Regular Season,s009,1610612765,1610612764,113 ,102 ,W,2013/10/30,Ended
21300008,22013,Regular Season,s020,1610612752,1610612749,90 ,83 ,W,2013/10/30,Ended
21300009,22013,Regular Season,s011,1610612745,1610612766,96 ,83 ,W,2013/10/30,Ended
21300010,22013,Regular Season,s018,1610612750,1610612753,120 ,115 ,W,2013/10/30,Ended
21300011,22013,Regular Season,s019,1610612740,1610612754,90 ,95 ,L,2013/10/30,Ended
21300012,22013,Regular Season,s007,1610612742,1610612737,118 ,109 ,W,2013/10/30,Ended
21300013,22013,Regular Season,s027,1610612759,1610612763,101 ,94 ,W,2013/10/30,Ended
21300014,22013,Regular Season,s029,1610612762,1610612760,98 ,101 ,L,2013/10/30,Ended
21300015,22013,Regular Season,s024,1610612756,1610612757,104 ,91 ,W,2013/10/30,Ended
21300016,22013,Regular Season,s026,1610612758,1610612743,90 ,88 ,W,2013/10/30,Ended
21300017,22013,Regular Season,s010,1610612744,1610612747,125 ,94 ,W,2013/10/30,Ended
21300018,22013,Regular Season,s005,1610612741,1610612752,82 ,81 ,W,2013/10/31,Ended
21300019,22013,Regular Season,s013,1610612746,1610612744,126 ,115 ,W,2013/10/31,Ended
21300020,22013,Regular Season,s004,1610612766,1610612739,90 ,84 ,W,2013/11/1,Ended
21300021,22013,Regular Season,s022,1610612753,1610612740,110 ,90 ,W,2013/11/1,Ended
21300022,22013,Regular Season,s030,1610612764,1610612755,102 ,109 ,L,2013/11/1,Ended
21300023,22013,Regular Season,s001,1610612737,1610612761,102 ,95 ,W,2013/11/1,Ended
21300024,22013,Regular Season,s002,1610612738,1610612749,98 ,105 ,L,2013/11/1,Ended
21300025,22013,Regular Season,s011,1610612745,1610612742,113 ,105 ,W,2013/11/1,Ended
21300026,22013,Regular Season,s015,1610612763,1610612765,111 ,108 ,W,2013/11/1,Ended
21300027,22013,Regular Season,s018,1610612750,1610612760,100 ,81 ,W,2013/11/1,Ended
21300028,22013,Regular Season,s003,1610612751,1610612748,101 ,100 ,W,2013/11/1,Ended
21300029,22013,Regular Season,s008,1610612743,1610612757,98 ,113 ,L,2013/11/1,Ended
21300030,22013,Regular Season,s024,1610612756,1610612762,87 ,84 ,W,2013/11/1,Ended
21300031,22013,Regular Season,s026,1610612758,1610612746,101 ,110 ,L,2013/11/1,Ended
21300032,22013,Regular Season,s014,1610612747,1610612759,85 ,91 ,L,2013/11/1,Ended
21300033,22013,Regular Season,s012,1610612754,1610612739,89 ,74 ,W,2013/11/2,Ended
21300034,22013,Regular Season,s023,1610612755,1610612741,107 ,104 ,W,2013/11/2,Ended
21300035,22013,Regular Season,s019,1610612740,1610612766,105 ,84 ,W,2013/11/2,Ended
21300036,22013,Regular Season,s007,1610612742,1610612763,111 ,99 ,W,2013/11/2,Ended
21300037,22013,Regular Season,s017,1610612749,1610612761,90 ,97 ,L,2013/11/2,Ended
21300038,22013,Regular Season,s029,1610612762,1610612745,93 ,104 ,L,2013/11/2,Ended
21300039,22013,Regular Season,s025,1610612757,1610612759,115 ,105 ,W,2013/11/2,Ended
21300040,22013,Regular Season,s010,1610612744,1610612758,98 ,87 ,W,2013/11/2,Ended
21300041,22013,Regular Season,s009,1610612765,1610612738,87 ,77 ,W,2013/11/3,Ended
21300042,22013,Regular Season,s016,1610612748,1610612764,103 ,93 ,W,2013/11/3,Ended
21300043,22013,Regular Season,s022,1610612753,1610612751,107 ,86 ,W,2013/11/3,Ended
21300044,22013,Regular Season,s021,1610612760,1610612756,103 ,96 ,W,2013/11/3,Ended
21300045,22013,Regular Season,s020,1610612752,1610612750,100 ,109 ,L,2013/11/3,Ended
21300046,22013,Regular Season,s014,1610612747,1610612737,105 ,103 ,W,2013/11/3,Ended
21300047,22013,Regular Season,s006,1610612739,1610612750,93 ,92 ,W,2013/11/4,Ended
21300048,22013,Regular Season,s023,1610612755,1610612744,90 ,110 ,L,2013/11/4,Ended
21300049,22013,Regular Season,s015,1610612763,1610612738,95 ,88 ,W,2013/11/4,Ended
21300050,22013,Regular Season,s013,1610612746,1610612745,137 ,118 ,W,2013/11/4,Ended
21300051,22013,Regular Season,s028,1610612761,1610612748,95 ,104 ,L,2013/11/5,Ended
21300052,22013,Regular Season,s003,1610612751,1610612762,104 ,88 ,W,2013/11/5,Ended
21300053,22013,Regular Season,s009,1610612765,1610612754,91 ,99 ,L,2013/11/5,Ended
21300054,22013,Regular Season,s020,1610612752,1610612766,97 ,102 ,L,2013/11/5,Ended
21300055,22013,Regular Season,s019,1610612740,1610612756,98 ,104 ,L,2013/11/5,Ended
21300056,22013,Regular Season,s007,1610612742,1610612747,123 ,104 ,W,2013/11/5,Ended
21300057,22013,Regular Season,s008,1610612743,1610612759,94 ,102 ,L,2013/11/5,Ended
21300058,22013,Regular Season,s025,1610612757,1610612745,101 ,116 ,L,2013/11/5,Ended
21300059,22013,Regular Season,s026,1610612758,1610612737,100 ,105 ,L,2013/11/5,Ended
21300060,22013,Regular Season,s004,1610612766,1610612761,92 ,90 ,W,2013/11/6,Ended
21300061,22013,Regular Season,s012,1610612754,1610612741,97 ,80 ,W,2013/11/6,Ended
21300062,22013,Regular Season,s022,1610612753,1610612746,98 ,90 ,W,2013/11/6,Ended
21300063,22013,Regular Season,s023,1610612755,1610612764,102 ,116 ,L,2013/11/6,Ended
21300064,22013,Regular Season,s002,1610612738,1610612762,97 ,87 ,W,2013/11/6,Ended
21300065,22013,Regular Season,s015,1610612763,1610612740,84 ,99 ,L,2013/11/6,Ended
21300066,22013,Regular Season,s017,1610612749,1610612739,109 ,104 ,W,2013/11/6,Ended
21300067,22013,Regular Season,s018,1610612750,1610612744,93 ,106 ,L,2013/11/6,Ended
21300068,22013,Regular Season,s027,1610612759,1610612756,99 ,96 ,W,2013/11/6,Ended
21300069,22013,Regular Season,s021,1610612760,1610612742,107 ,93 ,W,2013/11/6,Ended
21300070,22013,Regular Season,s016,1610612748,1610612746,102 ,97 ,W,2013/11/7,Ended
21300071,22013,Regular Season,s008,1610612743,1610612737,109 ,107 ,W,2013/11/7,Ended
21300072,22013,Regular Season,s011,1610612745,1610612747,98 ,99 ,L,2013/11/7,Ended
21300073,22013,Regular Season,s004,1610612766,1610612752,91 ,101 ,L,2013/11/8,Ended
21300074,22013,Regular Season,s012,1610612754,1610612761,91 ,84 ,W,2013/11/8,Ended
21300075,22013,Regular Season,s022,1610612753,1610612738,89 ,91 ,L,2013/11/8,Ended
21300076,22013,Regular Season,s023,1610612755,1610612739,94 ,79 ,W,2013/11/8,Ended
21300077,22013,Regular Season,s030,1610612764,1610612751,112 ,108 ,W,2013/11/8,Ended
21300078,22013,Regular Season,s009,1610612765,1610612760,110 ,119 ,L,2013/11/8,Ended
21300079,22013,Regular Season,s005,1610612741,1610612762,97 ,73 ,W,2013/11/8,Ended
21300080,22013,Regular Season,s018,1610612750,1610612742,116 ,108 ,W,2013/11/8,Ended
21300081,22013,Regular Season,s019,1610612740,1610612747,96 ,85 ,W,2013/11/8,Ended
21300082,22013,Regular Season,s027,1610612759,1610612744,76 ,74 ,W,2013/11/8,Ended
21300083,22013,Regular Season,s024,1610612756,1610612743,114 ,103 ,W,2013/11/8,Ended
21300084,22013,Regular Season,s025,1610612757,1610612758,104 ,91 ,W,2013/11/8,Ended
21300085,22013,Regular Season,s028,1610612761,1610612762,115 ,91 ,W,2013/11/9,Ended
21300086,22013,Regular Season,s001,1610612737,1610612753,104 ,94 ,W,2013/11/9,Ended
21300087,22013,Regular Season,s003,1610612751,1610612754,91 ,96 ,L,2013/11/9,Ended
21300088,22013,Regular Season,s006,1610612739,1610612755,127 ,125 ,W,2013/11/9,Ended
21300089,22013,Regular Season,s016,1610612748,1610612738,110 ,111 ,L,2013/11/9,Ended
21300090,22013,Regular Season,s011,1610612745,1610612746,94 ,107 ,L,2013/11/9,Ended
21300091,22013,Regular Season,s015,1610612763,1610612744,108 ,90 ,W,2013/11/9,Ended
21300092,22013,Regular Season,s017,1610612749,1610612742,83 ,91 ,L,2013/11/9,Ended
21300093,22013,Regular Season,s026,1610612758,1610612757,85 ,96 ,L,2013/11/9,Ended
21300094,22013,Regular Season,s020,1610612752,1610612759,89 ,120 ,L,2013/11/10,Ended
21300095,22013,Regular Season,s021,1610612760,1610612764,106 ,105 ,W,2013/11/10,Ended
21300096,22013,Regular Season,s024,1610612756,1610612740,101 ,94 ,W,2013/11/10,Ended
21300097,22013,Regular Season,s014,1610612747,1610612750,90 ,113 ,L,2013/11/10,Ended
21300098,22013,Regular Season,s004,1610612766,1610612737,94 ,103 ,L,2013/11/11,Ended
21300099,22013,Regular Season,s012,1610612754,1610612763,95 ,79 ,W,2013/11/11,Ended
21300100,22013,Regular Season,s023,1610612755,1610612759,85 ,109 ,L,2013/11/11,Ended
21300101,22013,Regular Season,s002,1610612738,1610612753,120 ,105 ,W,2013/11/11,Ended
21300102,22013,Regular Season,s005,1610612741,1610612739,96 ,81 ,W,2013/11/11,Ended
21300103,22013,Regular Season,s011,1610612745,1610612761,110 ,104 ,W,2013/11/11,Ended
21300104,22013,Regular Season,s029,1610612762,1610612743,81 ,100 ,L,2013/11/11,Ended
21300105,22013,Regular Season,s025,1610612757,1610612765,109 ,103 ,W,2013/11/11,Ended
21300106,22013,Regular Season,s013,1610612746,1610612750,109 ,107 ,W,2013/11/11,Ended
21300107,22013,Regular Season,s016,1610612748,1610612749,118 ,95 ,W,2013/11/12,Ended
21300108,22013,Regular Season,s007,1610612742,1610612764,105 ,95 ,W,2013/11/12,Ended
21300109,22013,Regular Season,s010,1610612744,1610612765,113 ,95 ,W,2013/11/12,Ended
21300110,22013,Regular Season,s014,1610612747,1610612740,116 ,95 ,W,2013/11/12,Ended
21300111,22013,Regular Season,s022,1610612753,1610612749,94 ,91 ,W,2013/11/13,Ended
21300112,22013,Regular Season,s023,1610612755,1610612745,123 ,117 ,W,2013/11/13,Ended
21300113,22013,Regular Season,s002,1610612738,1610612766,83 ,89 ,L,2013/11/13,Ended
21300114,22013,Regular Season,s015,1610612763,1610612761,87 ,103 ,L,2013/11/13,Ended
21300115,22013,Regular Season,s018,1610612750,1610612739,124 ,95 ,W,2013/11/13,Ended
21300116,22013,Regular Season,s001,1610612737,1610612752,91 ,95 ,L,2013/11/13,Ended
21300117,22013,Regular Season,s027,1610612759,1610612764,92 ,79 ,W,2013/11/13,Ended
21300118,22013,Regular Season,s008,1610612743,1610612747,111 ,99 ,W,2013/11/13,Ended
21300119,22013,Regular Season,s029,1610612762,1610612740,111 ,105 ,W,2013/11/13,Ended
21300120,22013,Regular Season,s025,1610612757,1610612756,90 ,89 ,W,2013/11/13,Ended
21300121,22013,Regular Season,s026,1610612758,1610612751,107 ,86 ,W,2013/11/13,Ended
21300122,22013,Regular Season,s013,1610612746,1610612760,111 ,103 ,W,2013/11/13,Ended
21300123,22013,Regular Season,s020,1610612752,1610612745,106 ,109 ,L,2013/11/14,Ended
21300124,22013,Regular Season,s010,1610612744,1610612760,116 ,115 ,W,2013/11/14,Ended
21300125,22013,Regular Season,s012,1610612754,1610612749,104 ,77 ,W,2013/11/15,Ended
21300126,22013,Regular Season,s028,1610612761,1610612741,80 ,96 ,L,2013/11/15,Ended
21300127,22013,Regular Season,s001,1610612737,1610612755,113 ,103 ,W,2013/11/15,Ended
21300128,22013,Regular Season,s002,1610612738,1610612757,96 ,109 ,L,2013/11/15,Ended
21300129,22013,Regular Season,s006,1610612739,1610612766,80 ,86 ,L,2013/11/15,Ended
21300130,22013,Regular Season,s016,1610612748,1610612742,110 ,104 ,W,2013/11/15,Ended
21300131,22013,Regular Season,s008,1610612743,1610612750,117 ,113 ,W,2013/11/15,Ended
21300132,22013,Regular Season,s024,1610612756,1610612751,98 ,100 ,L,2013/11/15,Ended
21300133,22013,Regular Season,s029,1610612762,1610612759,82 ,91 ,L,2013/11/15,Ended
21300134,22013,Regular Season,s014,1610612747,1610612763,86 ,89 ,L,2013/11/15,Ended
21300135,22013,Regular Season,s026,1610612758,1610612765,90 ,97 ,L,2013/11/15,Ended
21300136,22013,Regular Season,s004,1610612766,1610612748,81 ,97 ,L,2013/11/16,Ended
21300137,22013,Regular Season,s022,1610612753,1610612742,100 ,108 ,L,2013/11/16,Ended
21300138,22013,Regular Season,s030,1610612764,1610612739,96 ,103 ,L,2013/11/16,Ended
21300139,22013,Regular Season,s020,1610612752,1610612737,90 ,110 ,L,2013/11/16,Ended
21300140,22013,Regular Season,s005,1610612741,1610612754,110 ,94 ,W,2013/11/16,Ended
21300141,22013,Regular Season,s011,1610612745,1610612743,122 ,111 ,W,2013/11/16,Ended
21300142,22013,Regular Season,s018,1610612750,1610612738,106 ,88 ,W,2013/11/16,Ended
21300143,22013,Regular Season,s019,1610612740,1610612755,135 ,98 ,W,2013/11/16,Ended
21300144,22013,Regular Season,s017,1610612749,1610612760,79 ,92 ,L,2013/11/16,Ended
21300145,22013,Regular Season,s010,1610612744,1610612762,102 ,88 ,W,2013/11/16,Ended
21300146,22013,Regular Season,s013,1610612746,1610612751,110 ,103 ,W,2013/11/16,Ended
21300147,22013,Regular Season,s028,1610612761,1610612757,110 ,118 ,L,2013/11/17,Ended
21300148,22013,Regular Season,s026,1610612758,1610612763,86 ,97 ,L,2013/11/17,Ended
21300149,22013,Regular Season,s014,1610612747,1610612765,114 ,99 ,W,2013/11/17,Ended
21300150,22013,Regular Season,s003,1610612751,1610612757,98 ,108 ,L,2013/11/18,Ended
21300151,22013,Regular Season,s005,1610612741,1610612766,86 ,81 ,W,2013/11/18,Ended
21300152,22013,Regular Season,s021,1610612760,1610612743,115 ,113 ,W,2013/11/18,Ended
21300153,22013,Regular Season,s007,1610612742,1610612755,97 ,94 ,W,2013/11/18,Ended
21300154,22013,Regular Season,s029,1610612762,1610612744,87 ,98 ,L,2013/11/18,Ended
21300155,22013,Regular Season,s013,1610612746,1610612763,102 ,106 ,L,2013/11/18,Ended
21300156,22013,Regular Season,s030,1610612764,1610612750,104 ,100 ,W,2013/11/19,Ended
21300157,22013,Regular Season,s009,1610612765,1610612752,92 ,86 ,W,2013/11/19,Ended
21300158,22013,Regular Season,s016,1610612748,1610612737,104 ,88 ,W,2013/11/19,Ended
21300159,22013,Regular Season,s011,1610612745,1610612738,109 ,85 ,W,2013/11/19,Ended
21300160,22013,Regular Season,s026,1610612758,1610612756,107 ,104 ,W,2013/11/19,Ended
21300161,22013,Regular Season,s004,1610612766,1610612751,95 ,91 ,W,2013/11/20,Ended
21300162,22013,Regular Season,s006,1610612739,1610612764,91 ,98 ,L,2013/11/20,Ended
21300163,22013,Regular Season,s020,1610612752,1610612754,96 ,103 ,L,2013/11/20,Ended
21300164,22013,Regular Season,s022,1610612753,1610612748,92 ,120 ,L,2013/11/20,Ended
21300165,22013,Regular Season,s023,1610612755,1610612761,98 ,108 ,L,2013/11/20,Ended
21300166,22013,Regular Season,s001,1610612737,1610612765,93 ,85 ,W,2013/11/20,Ended
21300167,22013,Regular Season,s017,1610612749,1610612757,82 ,91 ,L,2013/11/20,Ended
21300168,22013,Regular Season,s018,1610612750,1610612746,98 ,102 ,L,2013/11/20,Ended
21300169,22013,Regular Season,s019,1610612740,1610612762,105 ,98 ,W,2013/11/20,Ended
21300170,22013,Regular Season,s027,1610612759,1610612738,104 ,93 ,W,2013/11/20,Ended
21300171,22013,Regular Season,s024,1610612756,1610612758,106 ,113 ,L,2013/11/20,Ended
21300172,22013,Regular Season,s007,1610612742,1610612745,123 ,120 ,W,2013/11/20,Ended
21300173,22013,Regular Season,s010,1610612744,1610612763,81 ,88 ,L,2013/11/20,Ended
21300174,22013,Regular Season,s021,1610612760,1610612746,105 ,91 ,W,2013/11/21,Ended
21300175,22013,Regular Season,s008,1610612743,1610612741,97 ,87 ,W,2013/11/21,Ended
21300176,22013,Regular Season,s004,1610612766,1610612756,91 ,98 ,L,2013/11/22,Ended
21300177,22013,Regular Season,s023,1610612755,1610612749,115 ,107 ,W,2013/11/22,Ended
21300178,22013,Regular Season,s028,1610612761,1610612764,96 ,88 ,W,2013/11/22,Ended
21300179,22013,Regular Season,s002,1610612738,1610612754,82 ,97 ,L,2013/11/22,Ended
21300180,22013,Regular Season,s009,1610612765,1610612737,89 ,96 ,L,2013/11/22,Ended
21300181,22013,Regular Season,s015,1610612763,1610612759,86 ,102 ,L,2013/11/22,Ended
21300182,22013,Regular Season,s018,1610612750,1610612751,111 ,81 ,W,2013/11/22,Ended
21300183,22013,Regular Season,s019,1610612740,1610612739,104 ,100 ,W,2013/11/22,Ended
21300184,22013,Regular Season,s007,1610612742,1610612762,103 ,93 ,W,2013/11/22,Ended
21300185,22013,Regular Season,s025,1610612757,1610612741,98 ,95 ,W,2013/11/22,Ended
21300186,22013,Regular Season,s014,1610612747,1610612744,102 ,95 ,W,2013/11/22,Ended
21300187,22013,Regular Season,s013,1610612746,1610612758,103 ,102 ,W,2013/11/23,Ended
21300188,22013,Regular Season,s012,1610612754,1610612755,106 ,98 ,W,2013/11/23,Ended
21300189,22013,Regular Season,s030,1610612764,1610612752,98 ,89 ,W,2013/11/23,Ended
21300190,22013,Regular Season,s001,1610612737,1610612738,87 ,94 ,L,2013/11/23,Ended
21300191,22013,Regular Season,s016,1610612748,1610612753,101 ,99 ,W,2013/11/23,Ended
21300192,22013,Regular Season,s011,1610612745,1610612750,112 ,101 ,W,2013/11/23,Ended
21300193,22013,Regular Season,s017,1610612749,1610612766,72 ,96 ,L,2013/11/23,Ended
21300194,22013,Regular Season,s027,1610612759,1610612739,126 ,96 ,W,2013/11/23,Ended
21300195,22013,Regular Season,s008,1610612743,1610612742,102 ,100 ,W,2013/11/23,Ended
21300196,22013,Regular Season,s010,1610612744,1610612757,101 ,113 ,L,2013/11/23,Ended
21300197,22013,Regular Season,s003,1610612751,1610612765,97 ,109 ,L,2013/11/24,Ended
21300198,22013,Regular Season,s013,1610612746,1610612741,121 ,82 ,W,2013/11/24,Ended
21300199,22013,Regular Season,s022,1610612753,1610612756,96 ,104 ,L,2013/11/24,Ended
21300200,22013,Regular Season,s021,1610612760,1610612762,95 ,73 ,W,2013/11/24,Ended
21300201,22013,Regular Season,s014,1610612747,1610612758,100 ,86 ,W,2013/11/24,Ended
21300202,22013,Regular Season,s004,1610612766,1610612738,86 ,96 ,L,2013/11/25,Ended
21300203,22013,Regular Season,s012,1610612754,1610612750,98 ,84 ,W,2013/11/25,Ended
21300204,22013,Regular Season,s009,1610612765,1610612749,113 ,94 ,W,2013/11/25,Ended
21300205,22013,Regular Season,s016,1610612748,1610612756,107 ,92 ,W,2013/11/25,Ended
21300206,22013,Regular Season,s015,1610612763,1610612745,86 ,93 ,L,2013/11/25,Ended
21300207,22013,Regular Season,s007,1610612742,1610612743,96 ,110 ,L,2013/11/25,Ended
21300208,22013,Regular Season,s027,1610612759,1610612740,112 ,93 ,W,2013/11/25,Ended
21300209,22013,Regular Season,s029,1610612762,1610612741,89 ,83 ,W,2013/11/25,Ended
21300210,22013,Regular Season,s025,1610612757,1610612752,102 ,91 ,W,2013/11/25,Ended
21300211,22013,Regular Season,s028,1610612761,1610612751,100 ,102 ,L,2013/11/26,Ended
21300212,22013,Regular Season,s030,1610612764,1610612747,116 ,111 ,W,2013/11/26,Ended
21300213,22013,Regular Season,s001,1610612737,1610612753,92 ,109 ,L,2013/11/26,Ended
21300214,22013,Regular Season,s019,1610612740,1610612744,101 ,102 ,L,2013/11/26,Ended
21300215,22013,Regular Season,s004,1610612766,1610612754,74 ,99 ,L,2013/11/27,Ended
21300216,22013,Regular Season,s022,1610612753,1610612755,105 ,94 ,W,2013/11/27,Ended
21300217,22013,Regular Season,s002,1610612738,1610612763,93 ,100 ,L,2013/11/27,Ended
21300218,22013,Regular Season,s003,1610612751,1610612747,94 ,99 ,L,2013/11/27,Ended
21300219,22013,Regular Season,s006,1610612739,1610612748,84 ,95 ,L,2013/11/27,Ended
21300220,22013,Regular Season,s009,1610612765,1610612741,79 ,99 ,L,2013/11/27,Ended
21300221,22013,Regular Season,s011,1610612745,1610612737,113 ,84 ,W,2013/11/27,Ended
21300222,22013,Regular Season,s017,1610612749,1610612764,92 ,100 ,L,2013/11/27,Ended
21300223,22013,Regular Season,s018,1610612750,1610612743,110 ,117 ,L,2013/11/27,Ended
21300224,22013,Regular Season,s021,1610612760,1610612759,94 ,88 ,W,2013/11/27,Ended
21300225,22013,Regular Season,s007,1610612742,1610612744,103 ,99 ,W,2013/11/27,Ended
21300226,22013,Regular Season,s024,1610612756,1610612757,120 ,106 ,W,2013/11/27,Ended
21300227,22013,Regular Season,s013,1610612746,1610612752,93 ,80 ,W,2013/11/27,Ended
21300228,22013,Regular Season,s004,1610612766,1610612749,92 ,76 ,W,2013/11/29,Ended
21300229,22013,Regular Season,s022,1610612753,1610612759,91 ,109 ,L,2013/11/29,Ended
21300230,22013,Regular Season,s028,1610612761,1610612748,83 ,90 ,L,2013/11/29,Ended
21300231,22013,Regular Season,s001,1610612737,1610612742,88 ,87 ,W,2013/11/29,Ended
21300232,22013,Regular Season,s002,1610612738,1610612739,103 ,86 ,W,2013/11/29,Ended
21300233,22013,Regular Season,s009,1610612765,1610612747,102 ,106 ,L,2013/11/29,Ended
21300234,22013,Regular Season,s011,1610612745,1610612751,114 ,95 ,W,2013/11/29,Ended
21300235,22013,Regular Season,s021,1610612760,1610612744,113 ,112 ,W,2013/11/29,Ended
21300236,22013,Regular Season,s012,1610612754,1610612764,93 ,73 ,W,2013/11/29,Ended
21300237,22013,Regular Season,s023,1610612755,1610612740,105 ,121 ,L,2013/11/29,Ended
21300238,22013,Regular Season,s008,1610612743,1610612752,97 ,95 ,W,2013/11/29,Ended
21300239,22013,Regular Season,s029,1610612762,1610612756,101 ,112 ,L,2013/11/29,Ended
21300240,22013,Regular Season,s026,1610612758,1610612746,98 ,104 ,L,2013/11/29,Ended
21300241,22013,Regular Season,s030,1610612764,1610612737,108 ,101 ,W,2013/11/30,Ended
21300242,22013,Regular Season,s006,1610612739,1610612741,97 ,93 ,W,2013/11/30,Ended
21300243,22013,Regular Season,s015,1610612763,1610612751,88 ,97 ,L,2013/11/30,Ended
21300244,22013,Regular Season,s007,1610612742,1610612750,106 ,112 ,L,2013/11/30,Ended
21300245,22013,Regular Season,s027,1610612759,1610612745,106 ,112 ,L,2013/11/30,Ended
21300246,22013,Regular Season,s024,1610612756,1610612762,104 ,112 ,L,2013/11/30,Ended
21300247,22013,Regular Season,s017,1610612749,1610612738,92 ,85 ,W,2013/11/30,Ended
21300248,22013,Regular Season,s028,1610612761,1610612743,98 ,112 ,L,2013/12/1,Ended
21300249,22013,Regular Season,s013,1610612746,1610612754,100 ,105 ,L,2013/12/1,Ended
21300250,22013,Regular Season,s009,1610612765,1610612755,115 ,100 ,W,2013/12/1,Ended
21300251,22013,Regular Season,s026,1610612758,1610612744,113 ,115 ,L,2013/12/1,Ended
21300252,22013,Regular Season,s016,1610612748,1610612766,99 ,98 ,W,2013/12/1,Ended
21300253,22013,Regular Season,s021,1610612760,1610612750,113 ,103 ,W,2013/12/1,Ended
21300254,22013,Regular Season,s020,1610612752,1610612740,99 ,103 ,L,2013/12/1,Ended
21300255,22013,Regular Season,s014,1610612747,1610612757,108 ,114 ,L,2013/12/1,Ended
21300256,22013,Regular Season,s030,1610612764,1610612753,98 ,80 ,W,2013/12/2,Ended
21300257,22013,Regular Season,s005,1610612741,1610612740,128 ,131 ,L,2013/12/2,Ended
