Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R00367,11700163,BT0004,20.89,9.67,2022-05-08 15:31:39,Expired
R00368,22100523,BT0004,20.82,15.86,2023-08-08 03:44:41,Expired
R00369,22000002,BT0002,8.52,22.85,2024-03-11 23:40:15,Expired
R00370,41300493,BT0005,21.69,12.94,2020-03-13 07:07:04,Expired
R00371,12201030,BT0007,6.2,27.41,2020-08-15 05:47:46,Expired
R00372,21800764,BT0007,19.91,27.9,2022-08-18 12:57:36,Expired
R00373,21400769,BT0005,18.85,13.69,2021-04-25 10:21:00,Expired
R00374,21200916,BT0001,7.23,17.31,2021-01-20 00:45:34,Expired
R00375,21700270,BT0002,18.32,15.89,2023-09-12 00:35:30,Expired
R00376,21500544,BT0005,3.91,15.67,2022-02-11 20:45:21,Expired
R00377,21400981,BT0002,10.04,8.24,2021-08-29 07:22:43,Expired
R00378,11600415,BT0002,15.27,2.29,2024-04-12 20:08:03,Expired
R00379,41700403,BT0002,5.29,28.22,2022-09-30 13:36:44,Expired
R00380,41500220,BT0001,19.27,26.66,2024-04-05 19:32:50,Expired
R00381,42100368,BT0001,8.9,19.67,2024-02-29 13:27:50,Expired
R00382,21701075,BT0006,9.99,19.41,2023-03-14 06:38:21,Expired
R00383,21601085,BT0001,1.93,26.79,2023-02-03 22:27:38,Expired
R00384,11800545,BT0005,10.93,18.18,2022-09-24 09:45:24,Expired
R00385,41700729,BT0001,15.88,4.67,2021-03-23 19:59:38,Expired
R00386,21400461,BT0003,18.83,26.33,2022-04-28 04:48:07,Expired
R00387,12100557,BT0003,26.35,24.1,2021-05-31 18:18:43,Expired
R00388,11600742,BT0005,24.26,25.35,2024-11-12 09:40:01,Expired
R00389,11500367,BT0004,14.04,21.47,2022-09-12 20:05:47,Expired
R00390,41600479,BT0005,28.65,18.26,2023-05-01 11:42:14,Expired
R00391,11900488,BT0007,21.55,19.46,2022-09-16 13:08:11,Expired
R00392,22001207,BT0003,17.13,18.37,2020-09-01 10:52:06,Expired
R00393,41300645,BT0003,3.07,17.33,2023-10-27 06:11:36,Expired
R00394,11400270,BT0005,8.54,26.76,2023-12-10 11:12:29,Expired
R00395,11600748,BT0001,13.16,2.01,2022-03-05 14:18:55,Expired
R00396,41800023,BT0006,1.92,18.45,2023-06-07 17:26:08,Expired
R00397,41701163,BT0005,10.38,20.07,2022-01-13 05:54:36,Expired
R00398,21400134,BT0006,2.2,23.36,2020-12-15 15:54:57,Expired
R00399,41401248,BT0003,22.01,8.1,2023-01-13 19:04:01,Expired
R00400,42100483,BT0004,22.15,11.4,2023-02-03 20:32:57,Expired
R00401,22000885,BT0005,7.97,5.83,2022-11-17 19:24:52,Expired
R00402,22101055,BT0001,14.46,14.88,2023-02-17 15:20:55,Expired
R00403,21200096,BT0007,16.76,27.57,2021-08-21 05:04:57,Expired
R00404,21801066,BT0006,19.73,14.2,2020-01-27 23:03:52,Expired
R00405,41500289,BT0007,12.13,16.08,2023-04-01 15:53:32,Expired
R00406,41201217,BT0002,28.9,12.16,2020-10-19 16:40:29,Expired
R00407,21300488,BT0001,21.55,13.12,2021-09-21 09:21:28,Expired
R00408,22001164,BT0001,29.21,18.82,2024-09-09 11:13:21,Expired
R00409,42001083,BT0004,21.77,23.58,2024-05-16 01:27:35,Expired
R00410,11500728,BT0001,1.6,21.21,2021-10-16 23:19:08,Expired
R00411,41500655,BT0003,15.64,3.27,2020-05-31 02:11:17,Expired
R00412,21401106,BT0003,5.31,23.59,2020-07-29 00:30:09,Expired
R00413,41200060,BT0006,11.2,14.21,2023-02-05 07:52:09,Expired
R00414,41700965,BT0003,7.1,9.76,2022-01-26 17:46:30,Expired
R00415,41801125,BT0007,25.44,3.16,2024-09-16 22:58:07,Expired
R00416,21300463,BT0004,14.15,12.85,2022-04-27 19:27:07,Expired
R00417,41400731,BT0004,29.07,2.05,2021-02-02 01:24:49,Expired
R00418,22000172,BT0007,6.11,18.48,2020-11-04 14:33:41,Expired
R00419,42100249,BT0003,1.53,10.15,2021-06-15 15:52:48,Expired
R00420,41600805,BT0005,5.93,8.97,2021-07-15 23:31:53,Expired
R00421,41900984,BT0002,8.27,6.47,2024-03-21 10:53:18,Expired
R00422,11700481,BT0007,3.2,22.97,2023-05-16 08:03:35,Expired
R00423,21201049,BT0007,22.56,18.01,2020-07-31 01:56:22,Expired
R00424,11400465,BT0005,7.29,23.38,2022-07-06 03:49:38,Expired
R00425,21900288,BT0003,17.51,3.33,2023-08-30 01:23:03,Expired
R00426,12000869,BT0001,7.52,24.98,2020-03-08 09:34:11,Expired
R00427,41400340,BT0007,10.11,29.15,2021-05-30 15:31:04,Expired
R00428,22201094,BT0007,6.58,25.69,2023-02-19 01:13:09,Expired
R00429,12100693,BT0007,19.41,25.12,2020-04-01 16:03:13,Expired
R00430,41200300,BT0004,14.35,11.57,2021-08-25 06:07:52,Expired
R00431,42101037,BT0004,20.66,8.67,2021-03-25 14:03:24,Expired
R00432,21900099,BT0006,22.99,10.82,2022-06-28 17:16:31,Expired
R00433,11700380,BT0002,19.24,17.26,2021-10-06 10:23:45,Expired
R00434,41200046,BT0004,15.73,7.26,2022-09-26 15:39:33,Expired
R00435,11800878,BT0003,19.15,27.21,2024-07-25 00:47:57,Expired
R00436,21401084,BT0001,28.3,17.97,2022-03-19 19:39:50,Expired
R00437,12100905,BT0005,25.01,25.8,2021-07-05 16:38:49,Expired
R00438,12000517,BT0006,11.17,23.34,2023-09-18 13:51:05,Expired
R00439,12100475,BT0002,11.92,15.99,2020-09-08 07:03:42,Expired
R00440,41300442,BT0005,24.08,22.55,2021-05-16 21:06:41,Expired
R00441,11200925,BT0006,16.62,6.48,2020-08-22 08:51:43,Expired
R00442,21300119,BT0005,15.55,26.34,2020-04-23 09:13:53,Expired
R00443,11200146,BT0004,6.4,2.69,2020-02-25 04:38:15,Expired
R00444,22200695,BT0004,29.02,13.68,2020-12-10 00:54:41,Expired
R00445,21500451,BT0002,19.97,3.18,2024-08-26 23:52:53,Expired
R00446,41300106,BT0007,16.46,23.96,2021-01-08 05:22:10,Expired
R00447,12201070,BT0004,27.47,20.56,2020-01-12 12:49:15,Expired
R00448,21500038,BT0001,12.48,23.2,2020-01-27 09:10:52,Expired
R00449,41301073,BT0004,15.12,9.15,2022-05-11 17:32:41,Expired
R00450,11301159,BT0007,2.04,19.76,2021-02-07 20:50:52,Expired
R00451,41701232,BT0007,16.18,22.62,2020-01-16 20:58:39,Expired
R00452,21800304,BT0004,13.96,14.87,2020-11-22 16:50:46,Expired
R00453,21200254,BT0006,24.75,27.98,2021-10-30 18:09:05,Expired
R00454,11600248,BT0002,27.67,24.01,2024-11-13 19:55:13,Expired
R00455,42001007,BT0006,29.13,21.87,2022-12-08 10:30:39,Expired
R00456,21400231,BT0004,4.87,24.05,2020-12-24 14:52:23,Expired
R00457,42100875,BT0002,22.48,27.18,2020-10-15 14:42:39,Expired
R00458,41900304,BT0003,28.02,6.66,2023-04-14 12:43:43,Expired
R00459,21400846,BT0004,24.57,11.02,2020-11-24 13:04:04,Expired
R00460,42000868,BT0003,17.83,2.27,2021-06-26 08:28:58,Expired
R00461,11801284,BT0004,21.93,23.73,2021-01-14 14:39:45,Expired
R00462,21200627,BT0004,4.71,29.37,2020-04-07 12:41:38,Expired
R00463,21900840,BT0002,26.36,15.31,2021-03-21 03:00:30,Expired
R00464,21200022,BT0003,17.71,7.69,2020-02-12 13:51:36,Expired
R00465,42100389,BT0006,9.46,26.75,2023-05-16 22:42:08,Expired
R00466,41400198,BT0005,29.37,17.03,2021-01-14 22:49:22,Expired
R00467,41700281,BT0001,7.02,20.95,2020-08-28 01:02:40,Expired
R00468,11200312,BT0005,7.98,18.74,2021-09-09 07:43:32,Expired
R00469,22200823,BT0001,3.56,14.15,2022-10-30 14:48:54,Expired
R00470,12200645,BT0003,15.64,2.81,2023-10-31 03:16:52,Expired
R00471,11500333,BT0006,16.08,7.46,2023-03-08 13:03:53,Expired
R00472,21700279,BT0004,15.94,10.38,2022-11-13 20:07:54,Expired
R00473,12100531,BT0003,15.95,4.33,2024-10-22 14:41:08,Expired
R00474,12200946,BT0004,19.05,28.3,2020-10-22 18:34:21,Expired
R00475,11900686,BT0002,18.6,7.28,2024-09-20 18:35:02,Expired
R00476,41600419,BT0002,23.89,5.17,2021-05-28 15:59:37,Expired
R00477,11900122,BT0006,12.4,11.88,2021-08-05 23:10:09,Expired
R00478,22000243,BT0005,5.34,24.21,2024-08-09 18:15:25,Expired
R00479,12200596,BT0005,11.27,7.84,2020-04-26 17:14:47,Expired
R00480,41401268,BT0006,8.5,19.35,2020-06-28 12:45:20,Expired
R00481,11201022,BT0004,24.12,14.23,2021-04-09 17:43:42,Expired
R00482,12000987,BT0003,22.71,25.92,2020-11-12 16:49:31,Expired
R00483,11600542,BT0005,22.05,11.34,2020-06-19 10:39:13,Expired
R00484,12100072,BT0001,5.55,13.8,2024-03-19 08:40:28,Expired
R00485,21901173,BT0006,8.72,6.55,2020-07-01 14:41:45,Expired
R00486,12101029,BT0001,14.97,3.12,2023-02-02 10:05:10,Expired
R00487,12000318,BT0003,14.23,18.81,2021-07-10 18:20:34,Expired
R00488,42101224,BT0002,17.57,9.13,2023-12-23 19:55:12,Expired
R00489,11800745,BT0004,23.64,14.15,2022-09-01 23:42:11,Expired
R00490,41200797,BT0002,3.68,13.02,2022-08-01 22:47:02,Expired
R00491,11801252,BT0007,1.66,24.79,2021-03-24 00:00:25,Expired
R00492,21701291,BT0004,28.59,7.85,2021-09-19 04:58:32,Expired
R00493,21401217,BT0005,27.8,26.21,2020-05-27 21:05:26,Expired
R00494,21500760,BT0002,25.99,1.76,2021-09-03 15:19:48,Expired
R00495,21900772,BT0006,1.92,11.91,2021-09-28 03:19:07,Expired
R00496,42100660,BT0002,6.12,24.17,2022-10-12 00:01:14,Expired
R00497,21600148,BT0001,8.16,14.19,2024-06-18 20:52:55,Expired
R00498,11700284,BT0007,27.13,16.63,2022-08-27 07:14:36,Expired
R00499,11300384,BT0002,15.65,10.43,2021-08-28 02:04:25,Expired
R00500,11300199,BT0002,20.97,29.88,2021-10-17 09:06:34,Expired
R00501,41701129,BT0001,26.26,26.62,2024-04-09 05:09:08,Expired
R00502,12000135,BT0007,5.68,7.11,2021-03-27 04:50:13,Expired
R00503,41300816,BT0007,5.67,15.66,2020-11-11 18:11:53,Expired
R00504,21400398,BT0001,11.53,9.48,2023-06-24 00:51:55,Expired
R00505,41900215,BT0006,17.28,16.92,2020-10-02 12:57:43,Expired
R00506,41201182,BT0004,26.72,10.73,2022-06-10 07:25:18,Expired
R00507,21900711,BT0003,6.53,2.28,2020-06-30 23:53:16,Expired
R00508,12000937,BT0002,13.62,17.27,2019-12-31 12:00:49,Expired
R00509,21300721,BT0003,13.62,7.75,2020-03-20 10:14:06,Expired
R00510,41700435,BT0006,23.32,17.11,2020-11-17 18:24:58,Expired
R00511,41401013,BT0003,15.97,10.72,2020-03-26 04:05:30,Expired
R00512,21700607,BT0006,24.74,5.41,2024-05-18 14:18:46,Expired
R00513,22200046,BT0006,20.3,9.68,2020-06-19 23:00:51,Expired
R00514,21901090,BT0004,16.58,15.01,2021-04-11 15:48:52,Expired
R00515,12000956,BT0004,11.08,14.19,2021-07-16 09:17:25,Expired
R00516,12001016,BT0006,26.08,10.16,2023-08-21 17:14:37,Expired
R00517,11900051,BT0004,18.68,23.31,2021-09-01 08:15:23,Expired
R00518,11600016,BT0005,26.45,5.94,2022-11-28 13:58:56,Expired
R00519,11300442,BT0002,3.59,17.05,2024-05-07 06:40:56,Expired
R00520,42101008,BT0001,7.23,7.09,2021-07-25 16:02:44,Expired
R00521,41701147,BT0006,11.98,14.75,2020-10-14 10:48:48,Expired
R00522,11501080,BT0003,28.03,23.59,2023-07-04 13:28:41,Expired
R00523,21900108,BT0006,26.86,21.04,2023-03-17 07:13:18,Expired
R00524,11800180,BT0001,20.47,27.78,2023-02-24 01:56:35,Expired
R00525,21500928,BT0006,16.07,20.62,2020-01-21 11:09:07,Expired
R00526,41200620,BT0001,18.28,21.12,2023-07-10 16:10:55,Expired
R00527,22100600,BT0003,12.82,8.65,2020-06-13 16:55:20,Expired
R00528,21300511,BT0006,29.28,12.4,2023-08-10 21:18:49,Expired
R00529,11500624,BT0004,5.91,21.01,2024-02-04 02:26:57,Expired
R00530,42200784,BT0004,9.19,24.42,2024-08-27 11:45:39,Expired
R00531,41800197,BT0006,17.62,28.11,2024-02-28 04:55:47,Expired
R00532,41401159,BT0004,18.95,21.52,2020-02-16 17:09:59,Expired
R00533,41300773,BT0007,25.78,16.14,2023-08-23 22:30:04,Expired
R00534,21901124,BT0005,8.12,7.62,2023-03-20 03:03:22,Expired
R00535,21200517,BT0006,13.45,16.64,2022-02-20 06:44:07,Expired
R00536,22000064,BT0001,8.97,12.55,2022-02-16 11:22:13,Expired
R00537,21801037,BT0001,7.28,28.98,2023-01-06 19:06:32,Expired
R00538,41701188,BT0001,21.79,22.66,2023-04-05 16:48:59,Expired
R00539,41600629,BT0003,17.94,20.29,2023-10-03 00:16:27,Expired
R00540,41700910,BT0004,1.96,21.02,2020-07-28 16:18:11,Expired
R00541,41201242,BT0003,26.06,23.64,2022-03-24 19:01:11,Expired
R00542,41500433,BT0007,28.23,20.48,2023-05-08 22:16:04,Expired
R00543,41600560,BT0001,24.76,25.67,2022-02-24 21:17:38,Expired
R00544,41700041,BT0007,16.17,10.37,2021-12-08 06:26:04,Expired
R00545,11400638,BT0003,2.23,18.85,2022-01-09 02:10:31,Expired
R00546,42201186,BT0003,10.5,8.45,2022-11-29 15:00:07,Expired
R00547,41901026,BT0007,28.38,3.49,2020-01-03 05:59:46,Expired
R00548,21200929,BT0007,10.81,27.15,2024-06-07 23:12:26,Expired
R00549,41200167,BT0007,20.8,15.41,2020-08-04 00:47:28,Expired
R00550,11800199,BT0007,27.21,14.99,2022-06-19 17:29:18,Expired
R00551,11800031,BT0001,3.14,3.23,2021-07-02 00:58:02,Expired
R00552,22000540,BT0003,6.78,5.08,2020-06-05 00:43:54,Expired
R00553,21500757,BT0006,23.41,6.7,2023-02-02 09:41:08,Expired
R00554,12001181,BT0001,10.2,25.56,2022-12-21 19:46:23,Expired
R00555,21600315,BT0001,20.86,10.36,2019-12-21 13:43:57,Expired
R00556,11200820,BT0002,9.17,10.63,2024-08-16 22:21:23,Expired
R00557,12200779,BT0006,11.75,23.93,2024-07-21 03:43:43,Expired
R00558,41301092,BT0006,9.11,9.12,2024-09-15 21:14:00,Expired
R00559,11300631,BT0006,23.49,25.41,2021-10-11 19:08:07,Expired
R00560,21400812,BT0006,22.89,10.72,2020-05-09 00:34:09,Expired
R00561,42001172,BT0006,13.82,15.36,2020-05-28 15:31:59,Expired
R00562,11300721,BT0007,9.09,8.36,2022-12-27 18:44:25,Expired
R00563,21900349,BT0007,12.72,3.2,2024-09-14 13:16:48,Expired
R00564,41400558,BT0002,28.49,11.87,2023-07-03 03:19:52,Expired
R00565,12200529,BT0005,3.77,26.02,2021-11-10 09:29:06,Expired
R00566,21800716,BT0001,12.27,29.55,2024-08-10 04:03:47,Expired
R00567,41800919,BT0002,4.67,23.08,2021-04-23 08:02:30,Expired
R00568,21301035,BT0002,14.56,11.88,2024-11-09 19:25:21,Expired
R00569,41800561,BT0006,16.18,22.08,2021-04-20 00:13:45,Expired
R00570,41600390,BT0002,7.62,4.23,2024-06-22 21:54:22,Expired
R00571,21300210,BT0001,8.33,24.26,2022-03-31 18:16:55,Expired
R00572,21300093,BT0005,4.94,20.84,2023-08-15 19:43:39,Expired
R00573,11301155,BT0007,25.8,5.0,2020-02-13 09:28:52,Expired
R00574,12200142,BT0006,22.87,3.65,2024-08-02 02:58:13,Expired
R00575,21900190,BT0005,1.69,8.71,2024-09-09 02:53:47,Expired
R00576,42100833,BT0001,27.07,18.96,2024-04-08 03:17:15,Expired
R00577,41400230,BT0003,29.94,2.31,2023-04-23 07:50:29,Expired
R00578,21300186,BT0003,28.48,11.95,2024-08-09 00:09:25,Expired
R00579,41900791,BT0001,29.27,19.54,2019-12-27 04:42:40,Expired
R00580,41800805,BT0006,17.32,1.91,2024-10-04 20:13:25,Expired
R00581,12200342,BT0001,4.38,3.47,2020-06-25 07:02:44,Expired
R00582,11601199,BT0004,4.09,23.26,2021-08-01 17:23:31,Expired
R00583,21700301,BT0004,24.72,20.31,2024-09-28 22:33:02,Expired
R00584,22200768,BT0003,21.03,2.4,2022-02-16 10:15:39,Expired
R00585,22000379,BT0001,13.24,8.11,2023-09-13 21:57:26,Expired
R00586,11200191,BT0003,25.95,9.94,2024-03-15 21:42:40,Expired
R00587,41400199,BT0004,5.44,3.06,2022-08-10 21:17:46,Expired
R00588,42201054,BT0003,19.5,13.49,2024-01-24 20:00:14,Expired
R00589,21300727,BT0003,25.3,14.17,2024-02-09 04:25:55,Expired
R00590,21701009,BT0006,23.3,21.34,2022-11-27 04:37:57,Expired
R00591,11700539,BT0004,4.43,10.76,2022-04-11 18:15:21,Expired
R00592,12200843,BT0005,23.66,10.59,2024-05-15 21:30:56,Expired
R00593,41200936,BT0001,9.48,6.29,2023-05-23 20:17:50,Expired
R00594,42000072,BT0001,6.25,6.39,2023-01-19 22:58:34,Expired
R00595,41800880,BT0005,17.34,9.89,2023-03-23 07:06:20,Expired
R00596,11901133,BT0007,14.01,20.49,2021-12-02 02:31:33,Expired
R00597,12100246,BT0007,2.63,14.53,2024-06-08 08:37:31,Expired
R00598,21800401,BT0001,18.52,14.85,2020-01-12 18:06:50,Expired
R00599,21200424,BT0006,10.2,15.26,2022-08-08 18:56:15,Expired
R00600,41300122,BT0002,10.13,22.68,2023-08-28 05:14:27,Expired
R00601,12100762,BT0006,18.56,11.93,2020-12-11 03:55:12,Expired
R00602,41800842,BT0001,15.14,2.19,2019-12-11 13:00:42,Expired
R00603,41900201,BT0002,3.08,12.35,2020-10-24 09:12:32,Expired
R00604,11700512,BT0001,9.87,19.78,2022-07-16 15:02:33,Expired
R00605,42200398,BT0005,11.95,19.36,2021-06-05 14:48:51,Expired
R00606,12100315,BT0002,9.83,22.43,2024-05-29 21:32:22,Expired
R00607,22100951,BT0007,20.69,16.88,2021-05-30 00:58:04,Expired
R00608,21301263,BT0003,10.72,29.75,2022-04-25 02:11:52,Expired
R00609,41800154,BT0003,24.2,26.17,2020-11-14 22:07:34,Expired
R00610,12000051,BT0005,7.84,18.37,2024-01-08 04:37:08,Expired
R00611,41200284,BT0001,7.33,12.48,2023-06-12 04:10:07,Expired
R00612,42101091,BT0004,22.79,4.4,2022-07-04 03:31:42,Expired
R00613,11600208,BT0006,16.26,10.2,2022-11-18 18:53:56,Expired
R00614,42200999,BT0004,29.73,13.29,2022-11-25 05:04:57,Expired
R00615,11701033,BT0004,12.41,17.32,2022-12-07 00:33:13,Expired
R00616,22200416,BT0007,17.53,17.65,2020-01-13 06:24:33,Expired
R00617,41400996,BT0004,17.11,7.0,2022-12-15 02:48:59,Expired
R00618,41200119,BT0007,5.36,25.09,2021-12-17 21:14:28,Expired
R00619,11600942,BT0005,23.87,23.91,2024-04-19 15:25:39,Expired
R00620,22000688,BT0001,19.57,9.96,2021-02-14 17:04:36,Expired
R00621,21600509,BT0006,22.97,5.64,2023-11-15 14:33:51,Expired
R00622,22100236,BT0001,14.39,25.08,2023-06-03 18:59:39,Expired
R00623,42200316,BT0006,24.24,12.89,2024-06-15 12:32:07,Expired
R00624,11600971,BT0004,12.49,8.71,2021-02-07 16:27:49,Expired
R00625,41300719,BT0004,27.33,22.75,2022-04-07 08:35:56,Expired
R00626,21800829,BT0003,27.61,7.29,2024-02-05 09:57:08,Expired
R00627,41501254,BT0005,12.39,11.36,2024-09-01 19:25:34,Expired
R00628,41500306,BT0003,4.12,18.0,2020-05-21 10:26:46,Expired
R00629,21500338,BT0003,20.35,13.97,2019-12-10 04:28:45,Expired
R00630,22000416,BT0003,8.67,4.53,2020-12-25 17:21:10,Expired
R00631,12001245,BT0004,5.85,9.65,2024-03-18 06:43:15,Expired
R00632,12000088,BT0002,2.98,29.27,2023-11-23 22:45:19,Expired
R00633,21200439,BT0007,24.63,24.42,2022-08-21 12:30:54,Expired
R00634,41500237,BT0001,19.55,9.35,2023-12-31 07:48:10,Expired
R00635,11300121,BT0006,22.42,17.14,2022-09-21 21:23:46,Expired
R00636,21401160,BT0001,11.01,15.6,2022-09-22 10:54:35,Expired
R00637,12001259,BT0005,27.68,16.64,2021-03-20 16:25:13,Expired
R00638,12200722,BT0002,8.72,20.23,2024-11-22 00:11:06,Expired
R00639,41801244,BT0004,20.57,4.16,2020-07-10 19:16:03,Expired
R00640,12001297,BT0004,29.22,13.64,2020-11-01 20:59:09,Expired
R00641,41300914,BT0007,1.77,28.96,2023-11-16 17:50:49,Expired
R00642,11301119,BT0002,1.51,4.79,2024-06-14 21:02:14,Expired
R00643,11701010,BT0007,26.68,24.05,2022-05-29 02:13:45,Expired
R00644,41300047,BT0004,8.08,21.38,2024-03-24 02:09:57,Expired
R00645,21200169,BT0007,16.43,25.18,2024-07-26 07:43:42,Expired
R00646,41500784,BT0001,8.51,7.62,2022-05-21 11:47:54,Expired
R00647,41300798,BT0003,12.33,19.29,2021-09-23 16:34:01,Expired
R00648,21501163,BT0005,23.32,2.17,2022-01-30 13:03:04,Expired
R00649,22100248,BT0006,7.42,23.52,2024-06-28 15:02:05,Expired
R00650,11800832,BT0002,19.69,17.13,2022-05-29 09:23:31,Expired
R00651,12000582,BT0004,20.81,11.91,2021-07-15 11:24:40,Expired
R00652,21400478,BT0006,15.09,22.52,2024-05-24 22:59:30,Expired
R00653,12100560,BT0006,7.34,29.58,2023-10-01 12:38:53,Expired
R00654,41801194,BT0001,11.21,19.89,2024-10-30 06:54:43,Expired
R00655,41200464,BT0005,21.14,22.1,2021-12-03 03:43:39,Expired
R00656,42100289,BT0003,21.48,18.2,2020-01-23 05:58:57,Expired
R00657,41300045,BT0007,14.93,16.64,2024-03-05 12:23:23,Expired
R00658,21400048,BT0002,13.14,5.76,2021-11-23 01:48:30,Expired
R00659,12201040,BT0007,20.77,5.89,2022-02-15 09:17:59,Expired
R00660,41300387,BT0007,5.07,9.45,2021-06-22 21:04:00,Expired
R00661,11300307,BT0003,5.89,25.84,2020-08-03 23:50:46,Expired
R00662,42000998,BT0001,26.4,14.72,2021-01-26 02:15:18,Expired
R00663,21500124,BT0002,7.11,3.64,2021-10-22 07:24:10,Expired
R00664,41300866,BT0005,13.79,9.09,2021-07-14 10:22:48,Expired
R00665,41901205,BT0004,5.93,8.02,2022-09-09 05:29:05,Expired
R00666,41200928,BT0002,13.78,19.66,2023-01-06 16:10:37,Expired
R00667,42001151,BT0006,15.57,20.87,2023-08-11 22:30:02,Expired
R00668,11400751,BT0001,22.22,7.19,2021-04-06 20:02:15,Expired
R00669,21301151,BT0005,29.69,5.9,2021-12-14 22:25:15,Expired
R00670,21601227,BT0004,16.23,18.33,2023-04-07 22:39:55,Expired
R00671,21800446,BT0002,1.64,22.31,2022-12-02 12:42:53,Expired
R00672,12100321,BT0005,25.83,15.37,2020-12-31 06:51:51,Expired
R00673,21900895,BT0003,8.65,6.07,2023-11-16 13:09:50,Expired
R00674,21400671,BT0007,15.1,18.5,2024-10-25 21:02:03,Expired
R00675,21401189,BT0002,22.4,16.19,2024-10-22 16:10:53,Expired
R00676,11801047,BT0007,21.72,28.99,2022-06-16 03:08:25,Expired
R00677,42100236,BT0004,21.32,3.81,2019-12-06 06:18:17,Expired
R00678,42100994,BT0003,28.87,2.08,2024-08-19 05:29:56,Expired
R00679,11801123,BT0003,20.51,22.46,2020-11-08 20:20:55,Expired
R00680,21200508,BT0007,23.31,2.97,2023-09-18 08:34:15,Expired
R00681,41600462,BT0005,3.7,8.36,2024-11-14 01:13:23,Expired
R00682,21800135,BT0004,4.45,12.93,2021-02-07 08:55:43,Expired
R00683,21900218,BT0007,9.16,29.69,2024-09-29 22:22:15,Expired
R00684,21200516,BT0007,8.37,13.65,2019-12-08 13:27:28,Expired
R00685,41800095,BT0005,7.27,5.14,2021-06-03 11:02:18,Expired
R00686,21800274,BT0001,4.52,8.25,2019-12-18 11:57:40,Expired
R00687,12000664,BT0004,10.66,20.63,2022-02-07 07:48:44,Expired
R00688,11900809,BT0006,9.31,24.29,2023-11-14 12:03:33,Expired
R00689,11800737,BT0001,17.98,21.96,2024-11-02 17:42:16,Expired
R00690,21501263,BT0001,3.85,15.35,2021-06-28 08:11:49,Expired
R00691,42100236,BT0003,2.09,19.11,2022-01-10 02:57:46,Expired
R00692,22100428,BT0001,23.21,12.72,2020-08-18 08:15:21,Expired
R00693,42100323,BT0007,20.36,5.28,2024-02-19 06:15:01,Expired
R00694,41401260,BT0002,26.58,19.26,2022-10-21 04:16:19,Expired
R00695,41700896,BT0004,1.87,28.01,2023-01-12 03:32:33,Expired
R00696,11301270,BT0003,27.32,15.87,2020-05-19 20:04:45,Expired
R00697,11500205,BT0004,25.1,23.11,2020-12-15 05:43:30,Expired
R00698,22100961,BT0002,25.98,18.74,2023-07-27 21:24:11,Expired
R00699,22201008,BT0005,23.42,23.05,2020-06-15 17:09:58,Expired
R00700,21200566,BT0001,4.31,8.82,2024-11-17 21:17:40,Expired
R00701,11200545,BT0003,19.27,17.27,2020-04-23 13:46:53,Expired
R00702,11301016,BT0007,12.33,13.98,2021-10-19 02:46:44,Expired
R00703,12200984,BT0004,22.3,15.52,2024-10-23 06:11:43,Expired
R00704,11900387,BT0003,10.76,17.13,2022-07-03 15:48:49,Expired
R00705,41200930,BT0006,27.43,9.0,2022-05-13 04:13:24,Expired
R00706,42001061,BT0002,8.14,14.39,2023-03-11 18:16:39,Expired
R00707,21801288,BT0004,17.21,27.07,2020-06-16 00:28:06,Expired
R00708,21501114,BT0002,26.79,4.99,2020-06-25 09:38:47,Expired
R00709,12200214,BT0002,16.46,1.79,2020-12-17 08:38:00,Expired
R00710,41901004,BT0004,14.93,26.34,2024-08-06 16:25:23,Expired
R00711,21900147,BT0007,4.36,8.87,2023-12-31 02:26:54,Expired
R00712,41300175,BT0002,16.61,29.4,2024-03-07 23:22:24,Expired
R00713,11600623,BT0006,5.05,23.42,2023-05-12 08:28:02,Expired
R00714,11400923,BT0003,6.27,13.66,2022-04-11 01:41:45,Expired
R00715,12100256,BT0005,6.37,25.19,2023-03-15 22:07:29,Expired
R00716,22000280,BT0003,7.33,29.3,2023-05-29 23:30:05,Expired
R00717,41600061,BT0002,26.73,25.59,2021-10-08 18:35:19,Expired
R00718,11400155,BT0006,29.16,26.99,2022-12-25 07:25:17,Expired
R00719,21700254,BT0002,18.05,26.15,2022-09-14 12:55:43,Expired
R00720,41800978,BT0002,2.94,13.47,2023-07-31 11:50:40,Expired
R00721,21600358,BT0003,19.55,16.96,2023-08-16 17:52:34,Expired
R00722,12201078,BT0003,11.94,21.85,2021-12-18 16:54:08,Expired
R00723,41900673,BT0007,13.96,13.38,2022-05-25 10:57:46,Expired
